tag_id,date,time,latitude,longitude,fix,sequence
183521,2019-08-19,13:39:09,39.238,-76.825,A2 Argos,30
183521,2019-08-19,21:27:13,39.238,-76.834,A1 Argos,31
183521,2019-08-19,22:31:40,39.231,-76.83,A2 Argos,32
183521,2019-08-20,00:13:52,39.231,-76.815,A2 Argos,33
183521,2019-08-20,00:57:06,39.23,-76.816,A3 Argos,34
183521,2019-08-20,01:38:41,39.23,-76.818,A3 Argos,35
183521,2019-08-20,02:16:37,39.23,-76.816,A2 Argos,36
183521,2019-08-20,02:38:41,39.232,-76.809,A3 Argos,37
183521,2019-08-20,03:20:44,39.228,-76.82,A3 Argos,38
183521,2019-08-20,13:21:53,39.233,-76.802,A3 Argos,39
183521,2019-08-20,13:57:48,39.249,-76.846,A1 Argos,40
183521,2019-08-20,15:03:09,39.203,-76.806,A1 Argos,41
183521,2019-08-20,15:36:53,39.207,-76.873,A1 Argos,42
183521,2019-08-20,21:14:27,39.24,-76.779,A1 Argos,43
183521,2019-08-20,22:01:25,39.235,-76.83,A1 Argos,44
183521,2019-08-20,22:55:01,39.227,-76.82,A1 Argos,45
183521,2019-08-20,23:42:26,39.229,-76.81,A2 Argos,46
183521,2019-08-21,00:36:36,39.23,-76.82,A3 Argos,47
183521,2019-08-21,01:20:47,39.232,-76.817,A3 Argos,48
183521,2019-08-21,02:18:00,39.232,-76.813,A3 Argos,49
183521,2019-08-21,03:02:14,39.231,-76.814,A2 Argos,50
183521,2019-08-21,13:01:47,39.227,-76.828,A3 Argos,51
183521,2019-08-21,13:37:09,39.219,-76.801,A1 Argos,52
183521,2019-08-21,21:05:17,39.232,-76.819,A3 Argos,53
183521,2019-08-21,22:48:01,39.236,-76.816,A1 Argos,54
183521,2019-08-21,23:14:52,39.232,-76.822,A3 Argos,55
183521,2019-08-22,00:18:58,39.229,-76.82,A3 Argos,56
183521,2019-08-22,01:56:21,39.23,-76.818,A3 Argos,57
183521,2019-08-22,02:39:57,39.232,-76.813,A3 Argos,58
183521,2019-08-22,09:27:04,39.232,-76.82,A2 Argos,59
183521,2019-08-22,10:26:43,39.23,-76.816,A3 Argos,60
183521,2019-08-22,11:05:26,39.229,-76.812,A2 Argos,61
183521,2019-08-22,12:06:12,39.223,-76.835,A1 Argos,62
183521,2019-08-22,13:17:01,39.233,-76.786,A1 Argos,63
183521,2019-08-22,14:21:01,39.231,-76.813,A1 Argos,64
183522,2019-08-17,00:05:43,39.231,-76.814,A3 Argos,1
183522,2019-08-17,00:19:51,39.23,-76.819,A3 Argos,2
183522,2019-08-17,01:01:28,39.231,-76.816,A3 Argos,3
183522,2019-08-17,02:00:33,39.233,-76.814,A3 Argos,4
183522,2019-08-17,02:43:51,39.231,-76.816,A3 Argos,5
183522,2019-08-17,14:23:50,39.226,-76.835,A1 Argos,6
183522,2019-08-17,14:23:50,39.222,-76.82,A1 Argos,7
183522,2019-08-17,21:51:19,39.249,-76.782,A1 Argos,8
183522,2019-08-17,21:56:19,39.23,-76.83,A1 Argos,9
183522,2019-08-17,23:39:20,39.232,-76.825,A2 Argos,10
183522,2019-08-18,00:01:53,39.231,-76.82,A2 Argos,11
183522,2019-08-18,00:42:56,39.23,-76.821,A3 Argos,12
183522,2019-08-18,01:39:17,39.234,-76.803,A2 Argos,13
183522,2019-08-18,02:22:27,39.232,-76.812,A3 Argos,14
183522,2019-08-18,03:21:23,39.247,-76.826,A2 Argos,15
183522,2019-08-18,09:15:54,39.231,-76.814,A3 Argos,16
183522,2019-08-18,10:14:52,39.232,-76.819,A3 Argos,17
183522,2019-08-18,10:50:03,39.231,-76.816,A3 Argos,18
183522,2019-08-18,23:05:16,39.243,-76.859,A1 Argos,19
183522,2019-08-18,23:41:03,39.224,-76.824,A2 Argos,20
183522,2019-08-19,00:26:14,39.223,-76.819,A1 Argos,21
183522,2019-08-19,00:44:05,39.229,-76.814,A3 Argos,22
183522,2019-08-19,01:19:18,39.232,-76.817,A3 Argos,23
183522,2019-08-19,02:01:39,39.231,-76.82,A2 Argos,24
183522,2019-08-19,03:00:09,39.232,-76.816,A2 Argos,25
183522,2019-08-19,08:42:08,39.227,-76.814,A1 Argos,26
183522,2019-08-19,10:01:39,39.232,-76.816,A3 Argos,27
183522,2019-08-19,10:21:04,39.231,-76.817,A3 Argos,28
183522,2019-08-19,11:41:58,39.254,-76.868,A1 Argos,29
183522,2019-08-19,13:39:45,39.231,-76.785,A2 Argos,30
183522,2019-08-19,22:31:46,39.232,-76.82,A3 Argos,31
183522,2019-08-19,23:08:58,39.233,-76.814,A2 Argos,32
183522,2019-08-20,00:04:56,39.245,-76.827,A1 Argos,33
183522,2019-08-20,00:13:24,39.231,-76.813,A3 Argos,34
183522,2019-08-20,00:57:09,39.232,-76.816,A3 Argos,35
183522,2019-08-20,01:41:57,39.231,-76.816,A3 Argos,36
183522,2019-08-20,02:16:22,39.232,-76.818,A2 Argos,37
183522,2019-08-20,02:39:12,39.233,-76.813,A3 Argos,38
183522,2019-08-20,03:20:21,39.231,-76.817,A3 Argos,39
183522,2019-08-20,09:48:21,39.231,-76.817,A3 Argos,40
183522,2019-08-20,09:50:24,39.23,-76.816,A3 Argos,41
183522,2019-08-20,11:30:34,39.242,-76.821,A1 Argos,42
183522,2019-08-20,11:32:48,39.24,-76.813,A1 Argos,43
183522,2019-08-20,13:20:57,39.227,-76.79,A1 Argos,44
183522,2019-08-20,13:57:58,39.208,-76.795,A1 Argos,45
183522,2019-08-20,22:58:06,39.232,-76.815,A2 Argos,46
183522,2019-08-20,23:42:02,39.231,-76.813,A3 Argos,47
183522,2019-08-21,00:40:48,39.23,-76.817,A3 Argos,48
183522,2019-08-21,01:21:01,39.23,-76.817,A3 Argos,49
183522,2019-08-21,01:54:23,39.23,-76.818,A3 Argos,50
183522,2019-08-21,02:18:40,39.231,-76.817,A3 Argos,51
183522,2019-08-21,02:58:35,39.232,-76.815,A3 Argos,52
183522,2019-08-21,09:17:06,39.231,-76.817,A3 Argos,53
183522,2019-08-21,09:38:47,39.232,-76.814,A3 Argos,54
183522,2019-08-21,13:01:35,39.23,-76.808,A2 Argos,55
183522,2019-08-21,13:37:19,39.244,-76.745,A1 Argos,56
183522,2019-08-21,21:04:27,39.243,-76.827,A1 Argos,57
183522,2019-08-21,22:47:42,39.224,-76.846,A1 Argos,58
183522,2019-08-21,23:15:03,39.231,-76.821,A3 Argos,59
183522,2019-08-22,00:19:15,39.229,-76.819,A3 Argos,60
183522,2019-08-22,00:51:29,39.23,-76.818,A1 Argos,61
183522,2019-08-22,00:57:44,39.228,-76.813,A3 Argos,62
183522,2019-08-22,01:56:04,39.231,-76.818,A3 Argos,63
183522,2019-08-22,02:40:02,39.231,-76.814,A3 Argos,64
183522,2019-08-22,08:49:16,39.226,-76.816,A2 Argos,65
183522,2019-08-22,09:27:12,39.232,-76.816,A3 Argos,66
183522,2019-08-22,10:26:58,39.231,-76.815,A3 Argos,67
