CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK,07/02/2019,17:59:28,27.8071423,-97.7782135,3D,,,,
OK,09/02/2019,17:59:28,27.8020744,-97.7732773,3D,,,,
OK,11/02/2019,17:59:28,27.8064766,-97.7782898,3D,,,,
OK,13/02/2019,17:59:28,27.8065281,-97.7782898,3D,,,,
OK,15/02/2019,17:59:28,27.8055305,-97.7784729,3D,,,,
OK,17/02/2019,17:59:28,27.8020992,-97.7731476,3D,,,,
OK,23/02/2019,17:59:28,27.8058376,-97.7790833,3D,,,,
OK,23/02/2019,22:17:27,27.814,-97.790,AA,,,,
Fail,22/02/2002,22:32:32,27.8064766,-97.7521057,3D,,,,
Fail,19/02/2019,17:59:28,27.8058624,-97.7780838,3D,,,,
