CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK,22/07/2018,17:59:28,56.9061241,-117.5441513,3D,,,,
OK,24/07/2018,17:59:28,56.9136238,-117.5447159,3D,,,,
OK,26/07/2018,17:59:28,56.9249649,-117.5309982,3D,,,,
OK,28/07/2018,17:59:28,56.9247360,-117.5144577,3D,,,,
OK,03/08/2018,17:59:28,55.9779472,-117.2936096,3D,,,,
OK,05/08/2018,17:59:28,54.7856522,-113.5075455,3D,,,,
OK,07/08/2018,17:59:28,54.7872887,-113.5075684,3D,,,,
OK,09/08/2018,17:59:28,54.7862930,-113.5075455,3D,,,,
OK,11/08/2018,17:59:28,54.7839355,-113.5111771,3D,,,,
OK,13/08/2018,17:59:28,54.7839622,-113.5107422,3D,,,,
OK,13/08/2018,18:26:36,54.769,-113.530,A2,,,,
OK,15/08/2018,17:59:28,54.7839355,-113.5092621,3D,,,,
OK,17/08/2018,17:59:28,54.7874451,-113.5143585,3D,,,,
OK,19/08/2018,17:59:28,54.7883377,-113.5075684,3D,,,,
OK,19/08/2018,23:33:50,54.814,-113.528,AA,,,,
Fail,02/08/2018,18:48:32,56.9047165,97.1972198,3D,,,,
Fail,16/09/2020,11:20:32,56.2744713,-117.6934280,3D,,,,
