CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK,20/08/2019,13:20:57,39.227,-76.790,A1,,,,
OK,20/08/2019,13:57:58,39.208,-76.795,A1,,,,
OK,20/08/2019,14:32:27,39.172,-77.060,A0,,,,
OK,20/08/2019,15:01:58,39.260,-76.829,A0,,,,
OK,20/08/2019,15:36:51,39.229,-76.746,A0,,,,
OK,20/08/2019,19:39:55,38.553,-75.868,A0,,,,
OK,20/08/2019,21:14:08,39.225,-76.738,A0,,,,
OK,20/08/2019,22:02:04,39.243,-76.832,A0,,,,
OK,20/08/2019,22:58:06,39.232,-76.815,A2,,,,
OK,20/08/2019,23:42:02,39.231,-76.813,A3,,,,
OK,21/08/2019,00:15:55,39.229,-76.827,AB,,,,
OK,21/08/2019,00:40:48,39.230,-76.817,A3,,,,
OK,21/08/2019,01:21:01,39.230,-76.817,A3,,,,
OK,21/08/2019,01:25:34,39.231,-76.817,AB,,,,
OK,21/08/2019,01:54:23,39.230,-76.818,A3,,,,
OK,21/08/2019,02:18:40,39.231,-76.817,A3,,,,
OK,21/08/2019,02:58:35,39.232,-76.815,A3,,,,
OK,21/08/2019,09:17:06,39.231,-76.817,A3,,,,
OK,21/08/2019,09:38:47,39.232,-76.814,A3,,,,
OK,21/08/2019,13:01:35,39.230,-76.808,A2,,,,
OK,21/08/2019,13:37:19,39.244,-76.745,A1,,,,
OK,21/08/2019,14:09:44,39.267,-76.753,AB,,,,
OK,21/08/2019,15:15:00,39.204,-77.262,A0,,,,
OK,21/08/2019,15:58:11,39.197,-77.258,AB,,,,
OK,21/08/2019,16:22:44,38.938,-76.784,A0,,,,
OK,21/08/2019,21:04:27,39.243,-76.827,A1,,,,
OK,21/08/2019,21:31:25,39.220,-76.844,AB,,,,
OK,21/08/2019,22:47:42,39.224,-76.846,A1,,,,
OK,21/08/2019,23:15:03,39.231,-76.821,A3,,,,
OK,22/08/2019,00:19:15,39.229,-76.819,A3,,,,
OK,22/08/2019,00:51:29,39.230,-76.818,A1,,,,
OK,22/08/2019,00:57:44,39.228,-76.813,A3,,,,
OK,22/08/2019,01:35:03,39.232,-76.817,AB,,,,
OK,22/08/2019,01:56:04,39.231,-76.818,A3,,,,
OK,22/08/2019,02:40:02,39.231,-76.814,A3,,,,
OK,22/08/2019,03:38:45,39.234,-76.815,AB,,,,
OK,22/08/2019,08:49:16,39.226,-76.816,A2,,,,
OK,22/08/2019,09:27:12,39.232,-76.816,A3,,,,
OK,22/08/2019,10:26:58,39.231,-76.815,A3,,,,
OK,22/08/2019,11:05:23,39.196,-76.731,A0,,,,
OK,22/08/2019,12:37:43,39.269,-76.737,AA,,,,
OK,22/08/2019,13:16:24,39.294,-76.668,A0,,,,
OK,22/08/2019,13:49:16,39.311,-76.668,AB,,,,
OK,22/08/2019,14:21:29,39.245,-76.802,A0,,,,
OK,22/08/2019,14:56:02,39.000,-76.489,A0,,,,
OK,22/08/2019,16:01:52,39.374,-76.742,A0,,,,
OK,22/08/2019,16:41:43,47.761,-121.705,A0,,,,
