CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK(corrected),21/03/2019,17:59:28,27.6460152,-97.5573349,3D,,,,
OK,23/03/2019,17:59:28,27.6460152,-97.5573120,3D,,,,
OK(corrected),25/03/2019,17:59:28,27.6460419,-97.5572586,3D,,,,
OK,27/03/2019,17:59:28,27.6460419,-97.5572891,3D,,,,
OK,29/03/2019,17:59:28,27.6460419,-97.5572891,3D,,,,
OK,02/04/2019,17:59:28,27.6460419,-97.5572357,2D,,,,
OK,04/04/2019,17:59:28,27.6460667,-97.5573349,3D,,,,
OK,06/04/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
OK,08/04/2019,17:59:28,27.6460152,-97.5572891,3D,,,,
OK,09/04/2019,00:58:20,27.647,-97.557,AA,,,,
OK,09/04/2019,01:07:40,27.648,-97.556,AB,,,,
OK,14/04/2019,22:39:24,27.645,-97.561,AA,,,,
Fail,04/04/2019,17:59:28,112.0059509,-45.0268784,3D,,,,
Fail,06/04/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
Fail,10/04/2019,17:59:28,27.5936127,-97.6490402,3D,,,,
Fail,12/04/2019,17:59:28,27.6460419,-97.5572891,3D,,,,
Fail,14/04/2019,17:59:28,27.6459656,-97.5591049,3D,,,,
Fail,21/05/2019,05:26:24,27.6460152,-97.5572891,3D,,,,
