CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK,28/01/2019,17:59:28,27.6502399,-97.5524216,3D,,,,
OK,30/01/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
OK(corrected),01/02/2019,17:59:28,27.6460419,-97.5573120,3D,,,,
OK,03/02/2019,17:59:28,27.6460152,-97.5573654,3D,,,,
OK,05/02/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
OK,07/02/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
OK(corrected),09/02/2019,17:59:28,27.6460419,-97.5573120,3D,,,,
OK(corrected),11/02/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
OK,13/02/2019,17:59:28,27.6460419,-97.5573120,3D,,,,
OK,15/02/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
OK,17/02/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
OK(corrected),19/02/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
OK(corrected),21/02/2019,17:59:28,27.6460419,-97.5573349,3D,,,,
OK(corrected),23/02/2019,17:59:28,27.6460934,-97.5573120,3D,,,,
OK,25/02/2019,17:59:28,27.6460667,-97.5573349,3D,,,,
OK,07/03/2019,23:19:23,27.647,-97.556,AA,,,,
Fail,31/05/2019,20:09:36,27.6723080,-97.5638657,3D,,,,
