CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK,29/04/2020,18:01:36,43.4897804,-116.2638702,3D,,,,
OK,30/04/2020,17:59:28,43.4897537,-116.2639008,3D,,,,
OK,01/05/2020,18:01:36,43.4903183,-116.2651520,3D,,,,
OK,02/05/2020,17:59:28,43.4897804,-116.2639008,3D,,,,
OK,03/05/2020,18:01:36,43.4894714,-116.2624359,3D,,,,
OK,04/05/2020,17:59:28,43.4897804,-116.2639008,3D,,,,
OK,05/05/2020,18:01:36,43.4897804,-116.2638702,3D,,,,
OK,06/05/2020,17:59:28,43.4889603,-116.2629013,3D,,,,
OK,07/05/2020,18:01:36,43.4898033,-116.2638702,3D,,,,
OK,08/05/2020,17:59:28,43.4897537,-116.2638702,3D,,,,
OK,09/05/2020,18:01:36,43.4894714,-116.2624359,3D,,,,
OK,10/05/2020,17:59:28,43.4890366,-116.2610550,3D,,,,
OK,18/05/2020,18:20:42,43.492,-116.273,A3,,,,
