CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK,21/08/2018,17:59:28,54.5833855,-113.0522766,3D,,,,
OK,23/08/2018,17:59:28,54.5535889,-112.9867172,3D,,,,
OK,25/08/2018,17:59:28,54.5582962,-112.9930115,3D,,,,
OK,02/09/2018,17:59:28,54.5619583,-113.0053253,3D,,,,
OK,04/09/2018,17:59:28,54.5576820,-113.0047836,3D,,,,
OK,06/09/2018,17:59:28,53.7347984,-112.5480042,3D,,,,
OK,08/09/2018,17:59:28,53.6434555,-112.6347885,3D,,,,
OK,10/09/2018,17:59:28,50.9078140,-108.7636871,3D,,,,
OK,12/09/2018,17:59:28,48.6723213,-106.9514618,3D,,,,
OK,12/09/2018,22:16:21,48.603,-106.771,A1,,,,
OK,14/09/2018,17:59:28,48.3472786,-106.4146576,3D,,,,
OK,16/09/2018,17:59:28,47.9444618,-105.8100891,3D,,,,
OK,18/09/2018,17:59:28,46.0317841,-103.6630630,3D,,,,
OK,18/09/2018,22:45:09,45.857,-103.465,A0,,,,
OK,20/09/2018,17:59:28,45.8489456,-103.4551163,3D,,,,
OK,22/09/2018,17:59:28,45.8307953,-103.3864059,3D,,,,
OK,24/09/2018,17:59:28,45.3558388,-102.7490158,3D,,,,
OK,24/09/2018,23:17:02,44.706,-102.213,A0,,,,
Fail,04/09/2018,17:59:28,54.5415039,-111.2107391,3D,,,,
Fail,12/09/2018,18:08:00,48.6596222,-106.9514618,3D,,,,
Fail,16/09/2018,00:21:20,47.9444618,-105.8100891,3D,,,,
Fail,25/10/2018,04:26:40,52.7952499,-213.5950775,3D,,,,
Fail,18/10/2020,11:20:32,54.5617523,-113.0053253,3D,,,,
Fail,09/11/2020,11:20:32,45.3558388,-75.9054718,3D,,,,
Fail,10/12/2022,04:41:36,53.6434555,-112.6347885,3D,,,,
Fail,20/12/2022,12:05:20,54.3381386,-126.8086395,3D,,,,
