CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK,03/06/2019,17:59:28,50.2804604,-105.5752869,3D,,,,
OK,05/06/2019,17:59:28,50.2804871,-105.5753098,3D,,,,
OK,05/06/2019,17:59:28,50.2804604,-105.5753632,3D,,,,
OK,05/06/2019,22:44:28,50.281,-105.593,A1,,,,
OK,07/06/2019,17:59:28,50.2804871,-105.5741806,3D,,,,
OK,09/06/2019,17:59:28,50.2804871,-105.5753098,3D,,,,
OK,11/06/2019,17:59:28,50.2805138,-105.5753098,3D,,,,
OK,11/06/2019,23:12:58,50.295,-105.485,A1,,,,
OK,13/06/2019,17:59:28,50.2804871,-105.5741043,3D,,,,
OK,15/06/2019,17:59:28,50.2804871,-105.5753098,3D,,,,
OK,17/06/2019,17:59:28,50.2806664,-105.5753632,3D,,,,
OK,17/06/2019,23:47:48,50.283,-105.570,A3,,,,
Fail,05/06/2019,17:59:28,50.1756020,-78.7318115,3D,,,,
Fail,26/06/2053,06:28:16,50.2806664,-105.5753632,3D,,,,
