CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK,04/07/2020,00:02:08,43.5957642,-116.2356339,3D,,,,
OK,04/07/2020,08:00:00,43.5957108,-116.2356339,3D,,,,
OK,04/07/2020,16:02:08,43.5959167,-116.2351456,3D,,,,
OK,04/07/2020,16:43:42,43.596,-116.238,A3,,,,
OK,05/07/2020,00:00:00,43.5957642,-116.2356339,3D,,,,
OK,05/07/2020,08:02:08,43.5957108,-116.2356339,3D,,,,
OK,05/07/2020,16:00:00,43.5956879,-116.2355576,3D,,,,
OK,05/07/2020,16:23:38,43.597,-116.240,A3,,,,
OK,06/07/2020,00:02:08,43.5956879,-116.2356644,3D,,,,
OK,06/07/2020,08:00:00,43.6087685,-116.2253418,2D,,,,
OK,06/07/2020,16:02:08,43.5976067,-116.2311020,2D,,,,
OK,07/07/2020,00:00:00,43.5957108,-116.2356339,3D,,,,
OK,07/07/2020,02:08:10,43.598,-116.242,A2,,,,
OK,07/07/2020,16:00:00,43.5957375,-116.2354279,3D,,,,
OK,08/07/2020,00:02:08,43.5956612,-116.2356339,3D,,,,
OK,08/07/2020,01:45:21,43.597,-116.234,AB,,,,
OK,08/07/2020,08:00:00,43.5922318,-116.2317963,2D,,,,
OK,09/07/2020,00:00:00,43.5957108,-116.2356644,3D,,,,
OK,09/07/2020,08:02:08,43.5956078,-116.2357101,3D,,,,
OK,09/07/2020,13:03:14,43.564,-116.431,A0,,,,
Fail,11/05/2018,06:41:04,97.2828293,-116.2355576,3D,,,,
Fail,01/06/2019,21:41:20,30.1738625,-116.2355347,3D,,,,
Fail,17/05/2020,14:45:20,42.7602310,-143.9343719,3D,,,,
Fail,17/06/2020,00:00:00,43.5955086,-116.2357407,3D,,,,
Fail,17/06/2020,08:02:08,43.5955582,-116.2356873,3D,,,,
Fail,17/06/2020,16:00:00,43.5954056,-116.2351990,3D,,,,
Fail,21/06/2020,08:02:08,43.5957108,-116.2356110,3D,,,,
Fail,24/06/2020,16:02:08,43.5694962,-8.8876419,3D,,,,
Fail,25/06/2020,10:18:40,43.5957108,-116.2356110,3D,,,,
Fail,28/06/2020,09:38:08,41.9312248,-116.2354050,3D,,,,
Fail,01/07/2020,16:00:00,43.6080246,-116.2358627,3D,,,,
Fail,03/07/2020,16:00:00,42.9663620,-116.2356644,3D,,,,
Fail,04/07/2020,00:02:08,43.5957642,-117.0744934,3D,,,,
Fail,04/07/2020,19:26:56,29.3351288,-116.2356339,3D,,,,
Fail,05/07/2020,00:00:00,43.5957642,205.6772003,3D,,,,
Fail,05/07/2020,08:02:08,43.5957108,-116.2356339,3D,,,,
Fail,05/07/2020,16:00:00,43.5956879,-117.0760345,3D,,,,
Fail,11/07/2020,17:38:08,42.7568245,-143.0791016,3D,,,,
Fail,15/06/2044,23:06:40,107.2804718,161.8920135,2D,,,,
Fail,08/02/2051,16:53:20,-172.6135406,205.2207031,2D,,,,
Fail,20/05/2067,21:41:20,-165.0454712,15.8575745,2D,,,,
