CRC,Date,Time,Latitude,Longitude,Fix,Act1,Act2,Act3,Act4
OK,22/06/2018,17:59:28,40.7298698,-112.0764771,3D,,,,
OK,24/06/2018,17:59:28,40.7270012,-112.0785522,3D,,,,
OK,26/06/2018,17:59:28,40.7275391,-112.0789871,3D,,,,
OK,28/06/2018,17:59:28,40.7255173,-112.0792694,3D,,,,
OK,30/06/2018,17:59:28,40.7256699,-112.0792694,3D,,,,
OK,02/07/2018,17:59:28,40.7277451,-112.0784225,3D,,,,
OK,02/07/2018,22:43:36,40.734,-112.049,AA,,,,
OK,04/07/2018,17:59:28,40.7274895,-112.0786057,3D,,,,
OK,06/07/2018,17:59:28,40.7274895,-112.0786285,3D,,,,
OK,08/07/2018,17:59:28,40.7275124,-112.0786057,3D,,,,
OK,08/07/2018,23:14:56,40.710,-112.061,AB,,,,
